"Station Name","Date (Local Standard Time)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)"
"Keoma AGCM","18-August-2022","19.4","AGGREGATED","100.0","8.3","AGGREGATED","100.0","11.5","AGGREGATED","100.0","166.5","AGGREGATED","100.0"
"Keoma AGCM","19-August-2022","20.7","AGGREGATED","100.0","9.6","AGGREGATED","100.0","14.4","AGGREGATED","83.3","176.0","AGGREGATED","100.0"
"Keoma AGCM","20-August-2022","18.4","AGGREGATED","100.0","6.5","AGGREGATED","100.0","8.8","AGGREGATED","100.0","335.9","AGGREGATED","100.0"
"Keoma AGCM","21-August-2022","19.0","AGGREGATED","100.0","11.3","AGGREGATED","100.0","12.3","AGGREGATED","100.0","343.3","AGGREGATED","100.0"
"Keoma AGCM","22-August-2022","18.7","AGGREGATED","100.0","6.2","AGGREGATED","100.0","7.6","AGGREGATED","75.0","13.7","AGGREGATED","100.0"
"Keoma AGCM","23-August-2022","17.1","AGGREGATED","100.0","7.7","AGGREGATED","100.0","9.8","AGGREGATED","100.0","312.0","AGGREGATED","100.0"
"Keoma AGCM","24-August-2022","17.8","AGGREGATED","100.0","6.6","AGGREGATED","100.0","8.7","AGGREGATED","100.0","301.2","AGGREGATED","100.0"
"Keoma AGCM","25-August-2022","16.1","AGGREGATED","100.0","7.5","AGGREGATED","100.0","10.3","AGGREGATED","100.0","203.9","AGGREGATED","100.0"
"Keoma AGCM","26-August-2022","18.4","AGGREGATED","100.0","9.6","AGGREGATED","100.0","12.9","AGGREGATED","100.0","267.4","AGGREGATED","100.0"
"Keoma AGCM","27-August-2022","14.3","AGGREGATED","100.0","15.1","AGGREGATED","100.0","19.7","AGGREGATED","100.0","318.1","AGGREGATED","100.0"
"Keoma AGCM","28-August-2022","15.4","AGGREGATED","100.0","10.4","AGGREGATED","100.0","13.3","AGGREGATED","100.0","307.4","AGGREGATED","100.0"
"Keoma AGCM","29-August-2022","17.4","AGGREGATED","100.0","7.7","AGGREGATED","100.0","11.3","AGGREGATED","100.0","210.7","AGGREGATED","100.0"
"Keoma AGCM","30-August-2022","20.9","AGGREGATED","100.0","5.9","AGGREGATED","100.0","8.7","AGGREGATED","100.0","218.6","AGGREGATED","100.0"
"Keoma AGCM","31-August-2022","21.6","AGGREGATED","100.0","6.9","AGGREGATED","100.0","9.5","AGGREGATED","100.0","271.7","AGGREGATED","100.0"
"Keoma AGCM","01-September-2022","19.9","AGGREGATED","100.0","11.8","AGGREGATED","100.0","16.3","AGGREGATED","100.0","344.8","AGGREGATED","100.0"
"Keoma AGCM","02-September-2022","17.6","AGGREGATED","100.0","9.5","AGGREGATED","100.0","14.6","AGGREGATED","100.0","195.0","AGGREGATED","100.0"
"Keoma AGCM","03-September-2022","19.5","AGGREGATED","100.0","6.7","AGGREGATED","100.0","10.0","AGGREGATED","100.0","205.0","AGGREGATED","100.0"
"Keoma AGCM","04-September-2022","24.5","AGGREGATED","100.0","12.6","AGGREGATED","100.0","17.5","AGGREGATED","100.0","273.1","AGGREGATED","100.0"
"Keoma AGCM","05-September-2022","15.2","AGGREGATED","100.0","12.4","AGGREGATED","100.0","15.8","AGGREGATED","100.0","357.2","AGGREGATED","100.0"
"Keoma AGCM","06-September-2022","12.7","AGGREGATED","100.0","11.7","AGGREGATED","100.0","15.8","AGGREGATED","100.0","192.6","AGGREGATED","100.0"
"Keoma AGCM","07-September-2022","16.1","AGGREGATED","100.0","11.8","AGGREGATED","100.0","15.7","AGGREGATED","100.0","265.1","AGGREGATED","100.0"
"Keoma AGCM","08-September-2022","10.8","AGGREGATED","100.0","12.1","AGGREGATED","100.0","16.1","AGGREGATED","100.0","333.0","AGGREGATED","100.0"
"Keoma AGCM","09-September-2022","10.5","AGGREGATED","100.0","11.6","AGGREGATED","100.0","15.0","AGGREGATED","100.0","326.1","AGGREGATED","100.0"
"Keoma AGCM","10-September-2022","12.9","AGGREGATED","100.0","8.9","AGGREGATED","100.0","13.0","AGGREGATED","100.0","225.0","AGGREGATED","100.0"
"Keoma AGCM","11-September-2022","18.1","AGGREGATED","100.0","8.8","AGGREGATED","100.0","12.2","AGGREGATED","100.0","247.9","AGGREGATED","100.0"
"Keoma AGCM","12-September-2022","16.0","AGGREGATED","100.0","14.6","AGGREGATED","100.0","18.2","AGGREGATED","100.0","16.4","AGGREGATED","100.0"
"Keoma AGCM","13-September-2022","15.3","AGGREGATED","100.0","7.1","AGGREGATED","100.0","8.9","AGGREGATED","100.0","122.0","AGGREGATED","100.0"
"Keoma AGCM","14-September-2022","13.4","AGGREGATED","100.0","9.6","AGGREGATED","100.0","12.4","AGGREGATED","100.0","0.9","AGGREGATED","100.0"
"Keoma AGCM","15-September-2022","12.3","AGGREGATED","100.0","9.0","AGGREGATED","100.0","12.3","AGGREGATED","100.0","218.0","AGGREGATED","100.0"
"Keoma AGCM","16-September-2022","14.0","AGGREGATED","100.0","7.0","AGGREGATED","100.0","9.2","AGGREGATED","100.0","235.7","AGGREGATED","100.0"
"Keoma AGCM","17-September-2022","10.3","AGGREGATED","100.0","9.1","AGGREGATED","100.0","11.7","AGGREGATED","100.0","4.7","AGGREGATED","100.0"
"Keoma AGCM","18-September-2022","9.0","AGGREGATED","100.0","5.5","AGGREGATED","100.0","7.4","AGGREGATED","100.0","28.7","AGGREGATED","100.0"
"Keoma AGCM","19-September-2022","7.9","AGGREGATED","100.0","15.5","AGGREGATED","100.0","19.9","AGGREGATED","100.0","350.5","AGGREGATED","100.0"
"Keoma AGCM","20-September-2022","6.6","AGGREGATED","100.0","10.4","AGGREGATED","100.0","13.6","AGGREGATED","100.0","331.1","AGGREGATED","100.0"
"Keoma AGCM","21-September-2022","6.7","AGGREGATED","100.0","14.3","AGGREGATED","100.0","20.1","AGGREGATED","100.0","184.5","AGGREGATED","100.0"
"Keoma AGCM","22-September-2022","8.0","AGGREGATED","100.0","8.2","AGGREGATED","100.0","11.4","AGGREGATED","100.0","184.2","AGGREGATED","100.0"
"Keoma AGCM","23-September-2022","14.2","AGGREGATED","100.0","13.9","AGGREGATED","100.0","18.9","AGGREGATED","100.0","289.1","AGGREGATED","100.0"
"Keoma AGCM","24-September-2022","12.7","AGGREGATED","100.0","9.2","AGGREGATED","100.0","12.7","AGGREGATED","100.0","314.9","AGGREGATED","100.0"
"Keoma AGCM","25-September-2022","9.7","AGGREGATED","100.0","5.2","AGGREGATED","100.0","6.7","AGGREGATED","100.0","324.5","AGGREGATED","100.0"
"Keoma AGCM","26-September-2022","12.9","AGGREGATED","100.0","7.4","AGGREGATED","100.0","9.9","AGGREGATED","100.0","194.1","AGGREGATED","100.0"
"Keoma AGCM","27-September-2022","15.5","AGGREGATED","100.0","7.1","AGGREGATED","100.0","9.9","AGGREGATED","100.0","237.1","AGGREGATED","100.0"
"Keoma AGCM","28-September-2022","14.7","AGGREGATED","100.0","5.2","AGGREGATED","100.0","6.8","AGGREGATED","100.0","136.8","AGGREGATED","100.0"
"Keoma AGCM","29-September-2022","13.4","AGGREGATED","100.0","15.3","AGGREGATED","100.0","20.2","AGGREGATED","100.0","331.6","AGGREGATED","100.0"
"Keoma AGCM","30-September-2022","12.0","AGGREGATED","100.0","17.4","AGGREGATED","100.0","22.1","AGGREGATED","100.0","352.6","AGGREGATED","100.0"
"Keoma AGCM","01-October-2022","11.0","AGGREGATED","100.0","7.3","AGGREGATED","100.0","10.5","AGGREGATED","100.0","215.7","AGGREGATED","100.0"
"Keoma AGCM","02-October-2022","10.9","AGGREGATED","100.0","6.9","AGGREGATED","100.0","9.7","AGGREGATED","100.0","210.7","AGGREGATED","100.0"
"Keoma AGCM","03-October-2022","12.7","AGGREGATED","100.0","5.6","AGGREGATED","100.0","8.0","AGGREGATED","100.0","283.8","AGGREGATED","100.0"
"Keoma AGCM","04-October-2022","12.3","AGGREGATED","100.0","7.9","AGGREGATED","100.0","11.0","AGGREGATED","100.0","342.7","AGGREGATED","100.0"
"Keoma AGCM","05-October-2022","9.3","AGGREGATED","100.0","9.4","AGGREGATED","100.0","12.5","AGGREGATED","100.0","71.3","AGGREGATED","100.0"
"Keoma AGCM","06-October-2022","5.9","AGGREGATED","100.0","9.1","AGGREGATED","100.0","13.0","AGGREGATED","100.0","181.4","AGGREGATED","100.0"
"Keoma AGCM","07-October-2022","8.3","AGGREGATED","100.0","5.2","AGGREGATED","100.0","6.6","AGGREGATED","100.0","225.4","AGGREGATED","100.0"
"Keoma AGCM","08-October-2022","9.5","AGGREGATED","100.0","5.4","AGGREGATED","100.0","6.9","AGGREGATED","100.0","262.2","AGGREGATED","100.0"
"Keoma AGCM","09-October-2022","9.9","AGGREGATED","100.0","6.1","AGGREGATED","100.0","8.6","AGGREGATED","100.0","299.2","AGGREGATED","100.0"
"Keoma AGCM","10-October-2022","12.4","AGGREGATED","100.0","16.7","AGGREGATED","100.0","23.5","AGGREGATED","100.0","262.4","AGGREGATED","100.0"
"Keoma AGCM","11-October-2022","6.4","AGGREGATED","100.0","10.1","AGGREGATED","100.0","14.2","AGGREGATED","100.0","306.0","AGGREGATED","100.0"
"Keoma AGCM","12-October-2022","7.2","AGGREGATED","100.0","12.4","AGGREGATED","100.0","17.2","AGGREGATED","100.0","312.3","AGGREGATED","100.0"
"Keoma AGCM","13-October-2022","8.4","AGGREGATED","100.0","7.5","AGGREGATED","100.0","11.2","AGGREGATED","100.0","251.1","AGGREGATED","100.0"
"Keoma AGCM","14-October-2022","12.3","AGGREGATED","100.0","13.7","AGGREGATED","100.0","18.4","AGGREGATED","100.0","317.6","AGGREGATED","100.0"
"Keoma AGCM","15-October-2022","7.0","AGGREGATED","100.0","7.6","AGGREGATED","100.0","11.4","AGGREGATED","100.0","203.7","AGGREGATED","100.0"
"Keoma AGCM","16-October-2022","6.8","AGGREGATED","100.0","6.9","AGGREGATED","100.0","10.3","AGGREGATED","100.0","192.0","AGGREGATED","100.0"
"Keoma AGCM","17-October-2022","9.9","AGGREGATED","100.0","5.7","AGGREGATED","100.0","8.8","AGGREGATED","100.0","217.9","AGGREGATED","100.0"
"Keoma AGCM","18-October-2022","12.5","AGGREGATED","100.0","6.0","AGGREGATED","100.0","7.5","AGGREGATED","100.0","291.7","AGGREGATED","100.0"
"Keoma AGCM","19-October-2022","9.6","AGGREGATED","100.0","7.3","AGGREGATED","100.0","9.8","AGGREGATED","100.0","234.0","AGGREGATED","100.0"
"Keoma AGCM","20-October-2022","8.2","AGGREGATED","100.0","12.6","AGGREGATED","100.0","17.0","AGGREGATED","100.0","295.2","AGGREGATED","100.0"
"Keoma AGCM","21-October-2022","4.1","AGGREGATED","100.0","7.4","AGGREGATED","100.0","8.6","AGGREGATED","100.0","332.2","AGGREGATED","100.0"
"Keoma AGCM","22-October-2022","0.9","AGGREGATED","100.0","12.3","AGGREGATED","100.0","14.5","AGGREGATED","100.0","2.3","AGGREGATED","100.0"
"Keoma AGCM","23-October-2022","-0.0","AGGREGATED","100.0","9.8","AGGREGATED","100.0","12.9","AGGREGATED","100.0","324.9","AGGREGATED","100.0"
"Keoma AGCM","24-October-2022","-0.9","AGGREGATED","100.0","6.7","AGGREGATED","100.0","9.1","AGGREGATED","100.0","230.5","AGGREGATED","100.0"
"Keoma AGCM","25-October-2022","-0.8","AGGREGATED","100.0","8.6","AGGREGATED","100.0","11.6","AGGREGATED","100.0","241.7","AGGREGATED","100.0"
"Keoma AGCM","26-October-2022","1.1","AGGREGATED","100.0","10.5","AGGREGATED","100.0","15.0","AGGREGATED","100.0","229.7","AGGREGATED","100.0"
"Keoma AGCM","27-October-2022","6.5","AGGREGATED","100.0","17.7","AGGREGATED","100.0","24.3","AGGREGATED","100.0","227.5","AGGREGATED","100.0"
"Keoma AGCM","28-October-2022","5.5","AGGREGATED","100.0","12.4","AGGREGATED","100.0","17.5","AGGREGATED","100.0","250.1","AGGREGATED","100.0"
"Keoma AGCM","29-October-2022","4.0","AGGREGATED","100.0","11.3","AGGREGATED","100.0","16.8","AGGREGATED","100.0","227.6","AGGREGATED","100.0"
"Keoma AGCM","30-October-2022","8.3","AGGREGATED","100.0","16.0","AGGREGATED","100.0","22.0","AGGREGATED","100.0","242.1","AGGREGATED","100.0"
"Keoma AGCM","31-October-2022","0.9","AGGREGATED","100.0","7.4","AGGREGATED","100.0","9.5","AGGREGATED","100.0","160.7","AGGREGATED","100.0"
"Keoma AGCM","01-November-2022","-0.6","AGGREGATED","100.0","17.5","AGGREGATED","100.0","21.2","AGGREGATED","100.0","348.0","AGGREGATED","100.0"
"Keoma AGCM","02-November-2022","-5.1","AGGREGATED","100.0","32.4","AGGREGATED","100.0","37.9","AGGREGATED","100.0","342.5","AGGREGATED","100.0"
"Keoma AGCM","03-November-2022","-12.4","AGGREGATED","100.0","9.0","AGGREGATED","100.0","13.0","AGGREGATED","100.0","214.9","AGGREGATED","100.0"
"Keoma AGCM","04-November-2022","-5.3","AGGREGATED","100.0","8.1","AGGREGATED","100.0","11.5","AGGREGATED","100.0","187.4","AGGREGATED","100.0"
"Keoma AGCM","05-November-2022","-5.2","AGGREGATED","100.0","27.7","AGGREGATED","100.0","32.3","AGGREGATED","100.0","340.8","AGGREGATED","100.0"
"Keoma AGCM","06-November-2022","-13.0","AGGREGATED","100.0","16.5","AGGREGATED","100.0","18.8","AGGREGATED","100.0","2.4","AGGREGATED","100.0"
"Keoma AGCM","07-November-2022","-16.0","AGGREGATED","100.0","14.4","AGGREGATED","100.0","16.4","AGGREGATED","100.0","30.7","AGGREGATED","100.0"
"Keoma AGCM","08-November-2022","-22.2","AGGREGATED","100.0","8.6","AGGREGATED","100.0","12.9","AGGREGATED","100.0","294.3","AGGREGATED","100.0"
"Keoma AGCM","09-November-2022","-26.0","AGGREGATED","100.0","7.1","AGGREGATED","100.0","10.1","AGGREGATED","100.0","181.6","AGGREGATED","100.0"
"Keoma AGCM","10-November-2022","-20.2","AGGREGATED","100.0","9.7","AGGREGATED","100.0","13.0","AGGREGATED","100.0","213.4","AGGREGATED","100.0"
"Keoma AGCM","11-November-2022","-11.7","AGGREGATED","100.0","6.3","AGGREGATED","100.0","7.6","AGGREGATED","100.0","244.3","AGGREGATED","100.0"
"Keoma AGCM","12-November-2022","-6.6","AGGREGATED","100.0","9.6","AGGREGATED","100.0","11.7","AGGREGATED","100.0","316.5","AGGREGATED","100.0"
"Keoma AGCM","13-November-2022","-5.3","AGGREGATED","100.0","8.6","AGGREGATED","100.0","13.1","AGGREGATED","100.0","293.8","AGGREGATED","100.0"
"Keoma AGCM","14-November-2022","-2.5","AGGREGATED","100.0","14.6","AGGREGATED","100.0","19.7","AGGREGATED","100.0","319.3","AGGREGATED","100.0"
"Keoma AGCM","15-November-2022","-1.5","AGGREGATED","100.0","14.2","AGGREGATED","100.0","18.8","AGGREGATED","100.0","307.7","AGGREGATED","100.0"
"Keoma AGCM","16-November-2022","-3.7","AGGREGATED","100.0","21.6","AGGREGATED","100.0","26.6","AGGREGATED","100.0","338.8","AGGREGATED","100.0"
"Keoma AGCM","17-November-2022","-13.0","AGGREGATED","100.0","13.3","AGGREGATED","100.0","17.8","AGGREGATED","100.0","291.6","AGGREGATED","100.0"
"Keoma AGCM","18-November-2022","-8.9","AGGREGATED","100.0","13.5","AGGREGATED","100.0","21.8","AGGREGATED","100.0","294.3","AGGREGATED","100.0"
"Keoma AGCM","19-November-2022","-5.8","AGGREGATED","100.0","14.5","AGGREGATED","100.0","21.6","AGGREGATED","100.0","272.2","AGGREGATED","100.0"
"Keoma AGCM","20-November-2022","-1.1","AGGREGATED","100.0","11.2","AGGREGATED","100.0","15.5","AGGREGATED","100.0","284.6","AGGREGATED","100.0"
"Keoma AGCM","21-November-2022","-1.2","AGGREGATED","100.0","10.8","AGGREGATED","100.0","15.9","AGGREGATED","100.0","244.0","AGGREGATED","100.0"
"Keoma AGCM","22-November-2022","2.6","AGGREGATED","100.0","12.2","AGGREGATED","100.0","17.1","AGGREGATED","100.0","232.6","AGGREGATED","100.0"
"Keoma AGCM","23-November-2022","0.3","AGGREGATED","100.0","14.0","AGGREGATED","100.0","19.8","AGGREGATED","100.0","285.4","AGGREGATED","100.0"
"Keoma AGCM","24-November-2022","3.1","AGGREGATED","100.0","17.6","AGGREGATED","100.0","24.2","AGGREGATED","100.0","235.0","AGGREGATED","100.0"
"Keoma AGCM","25-November-2022","3.2","AGGREGATED","100.0","15.2","AGGREGATED","100.0","20.3","AGGREGATED","100.0","250.0","AGGREGATED","100.0"
"Keoma AGCM","26-November-2022","-0.7","AGGREGATED","100.0","12.1","AGGREGATED","100.0","16.8","AGGREGATED","100.0","235.0","AGGREGATED","100.0"
"Keoma AGCM","27-November-2022","-2.3","AGGREGATED","100.0","20.4","AGGREGATED","100.0","25.2","AGGREGATED","100.0","332.7","AGGREGATED","100.0"
"Keoma AGCM","28-November-2022","-11.8","AGGREGATED","100.0","30.4","AGGREGATED","100.0","36.8","AGGREGATED","100.0","348.0","AGGREGATED","100.0"
"Keoma AGCM","29-November-2022","-16.7","AGGREGATED","100.0","12.2","AGGREGATED","100.0","14.6","AGGREGATED","100.0","6.5","AGGREGATED","100.0"
"Keoma AGCM","30-November-2022","-18.2","AGGREGATED","100.0","14.7","AGGREGATED","100.0","17.2","AGGREGATED","100.0","87.8","AGGREGATED","100.0"
"Keoma AGCM","01-December-2022","-22.7","AGGREGATED","100.0","11.7","AGGREGATED","100.0","14.5","AGGREGATED","100.0","349.3","AGGREGATED","100.0"
"Keoma AGCM","02-December-2022","-22.4","AGGREGATED","100.0","5.6","AGGREGATED","100.0","9.5","AGGREGATED","100.0","282.2","AGGREGATED","100.0"
"Keoma AGCM","03-December-2022","-15.8","AGGREGATED","100.0","10.0","AGGREGATED","100.0","15.7","AGGREGATED","100.0","237.2","AGGREGATED","100.0"
"Keoma AGCM","04-December-2022","-3.6","AGGREGATED","100.0","15.7","AGGREGATED","100.0","19.5","AGGREGATED","100.0","340.8","AGGREGATED","100.0"
"Keoma AGCM","05-December-2022","-11.3","AGGREGATED","100.0","12.7","AGGREGATED","100.0","14.8","AGGREGATED","100.0","39.9","AGGREGATED","100.0"
"Keoma AGCM","06-December-2022","-22.4","AGGREGATED","100.0","16.5","AGGREGATED","100.0","18.9","AGGREGATED","100.0","136.2","AGGREGATED","100.0"
"Keoma AGCM","07-December-2022","-10.6","AGGREGATED","100.0","13.7","AGGREGATED","100.0","18.9","AGGREGATED","100.0","224.2","AGGREGATED","100.0"
"Keoma AGCM","08-December-2022","-6.2","AGGREGATED","100.0","10.9","AGGREGATED","100.0","16.4","AGGREGATED","100.0","228.7","AGGREGATED","100.0"
"Keoma AGCM","09-December-2022","-8.1","AGGREGATED","100.0","9.7","AGGREGATED","100.0","13.8","AGGREGATED","100.0","254.8","AGGREGATED","100.0"
"Keoma AGCM","10-December-2022","-11.1","AGGREGATED","100.0","8.0","AGGREGATED","100.0","10.3","AGGREGATED","100.0","142.9","AGGREGATED","100.0"
"Keoma AGCM","11-December-2022","-13.1","AGGREGATED","100.0","16.3","AGGREGATED","100.0","19.0","AGGREGATED","100.0","351.2","AGGREGATED","100.0"
"Keoma AGCM","12-December-2022","-17.2","AGGREGATED","100.0","8.8","AGGREGATED","100.0","10.6","AGGREGATED","100.0","30.8","AGGREGATED","100.0"
"Keoma AGCM","13-December-2022","-13.4","AGGREGATED","100.0","10.4","AGGREGATED","100.0","14.2","AGGREGATED","100.0","186.5","AGGREGATED","100.0"
"Keoma AGCM","14-December-2022","-5.6","AGGREGATED","100.0","16.8","AGGREGATED","100.0","21.3","AGGREGATED","100.0","338.0","AGGREGATED","100.0"
"Keoma AGCM","15-December-2022","-8.3","AGGREGATED","100.0","10.8","AGGREGATED","100.0","15.6","AGGREGATED","100.0","298.3","AGGREGATED","100.0"
"Keoma AGCM","16-December-2022","-3.3","AGGREGATED","100.0","10.8","AGGREGATED","100.0","15.0","AGGREGATED","100.0","290.2","AGGREGATED","100.0"
"Keoma AGCM","17-December-2022","-15.9","AGGREGATED","100.0","24.4","AGGREGATED","100.0","28.3","AGGREGATED","100.0","358.3","AGGREGATED","100.0"
"Keoma AGCM","18-December-2022","-22.5","AGGREGATED","100.0","23.3","AGGREGATED","100.0","26.2","AGGREGATED","100.0","348.5","AGGREGATED","100.0"
"Keoma AGCM","19-December-2022","-28.5","AGGREGATED","100.0","16.9","AGGREGATED","100.0","21.5","AGGREGATED","100.0","329.4","AGGREGATED","100.0"
"Keoma AGCM","20-December-2022","-31.4","AGGREGATED","100.0","12.2","AGGREGATED","100.0","15.3","AGGREGATED","100.0","347.4","AGGREGATED","100.0"
"Keoma AGCM","21-December-2022","-30.2","AGGREGATED","100.0","18.8","AGGREGATED","100.0","21.7","AGGREGATED","100.0","346.4","AGGREGATED","100.0"
"Keoma AGCM","22-December-2022","-31.3","AGGREGATED","100.0","8.1","AGGREGATED","100.0","11.6","AGGREGATED","100.0","231.3","AGGREGATED","100.0"
"Keoma AGCM","23-December-2022","-24.3","AGGREGATED","100.0","13.5","AGGREGATED","100.0","15.4","AGGREGATED","100.0","163.3","AGGREGATED","100.0"
"Keoma AGCM","24-December-2022","-15.2","AGGREGATED","100.0","10.2","AGGREGATED","100.0","12.2","AGGREGATED","100.0","207.2","AGGREGATED","100.0"
"Keoma AGCM","25-December-2022","-9.9","AGGREGATED","100.0","8.3","AGGREGATED","100.0","10.8","AGGREGATED","100.0","225.9","AGGREGATED","100.0"
"Keoma AGCM","26-December-2022","0.1","AGGREGATED","100.0","12.9","AGGREGATED","100.0","17.5","AGGREGATED","100.0","221.5","AGGREGATED","100.0"
"Keoma AGCM","27-December-2022","0.2","AGGREGATED","100.0","9.9","AGGREGATED","100.0","11.7","AGGREGATED","100.0","104.9","AGGREGATED","100.0"
"Keoma AGCM","28-December-2022","-7.4","AGGREGATED","100.0","7.9","AGGREGATED","100.0","7.2","AGGREGATED","100.0","350.6","AGGREGATED","100.0"
"Keoma AGCM","29-December-2022","-9.6","AGGREGATED","100.0","4.8","AGGREGATED","100.0","7.1","AGGREGATED","100.0","200.3","AGGREGATED","100.0"
"Keoma AGCM","30-December-2022","-10.2","AGGREGATED","100.0","3.9","AGGREGATED","100.0","8.0","AGGREGATED","100.0","202.9","AGGREGATED","100.0"
"Keoma AGCM","31-December-2022","-9.0","AGGREGATED","100.0","5.7","AGGREGATED","100.0","7.0","AGGREGATED","100.0","262.7","AGGREGATED","100.0"
"Keoma AGCM","01-January-2023","-6.9","AGGREGATED","100.0","7.2","AGGREGATED","100.0","10.2","AGGREGATED","100.0","262.4","AGGREGATED","100.0"
"Keoma AGCM","02-January-2023","-10.4","AGGREGATED","100.0","8.4","AGGREGATED","100.0","11.6","AGGREGATED","100.0","223.8","AGGREGATED","100.0"
"Keoma AGCM","03-January-2023","-13.5","AGGREGATED","100.0","6.0","AGGREGATED","100.0","9.1","AGGREGATED","100.0","235.9","AGGREGATED","100.0"
"Keoma AGCM","04-January-2023","-8.4","AGGREGATED","100.0","9.5","AGGREGATED","100.0","14.9","AGGREGATED","100.0","290.2","AGGREGATED","100.0"
"Keoma AGCM","05-January-2023","-14.7","AGGREGATED","100.0","7.8","AGGREGATED","100.0","9.9","AGGREGATED","100.0","196.0","AGGREGATED","100.0"
"Keoma AGCM","06-January-2023","-6.7","AGGREGATED","100.0","10.1","AGGREGATED","100.0","15.0","AGGREGATED","100.0","222.9","AGGREGATED","100.0"
"Keoma AGCM","07-January-2023","-3.8","AGGREGATED","100.0","10.1","AGGREGATED","100.0","15.2","AGGREGATED","100.0","239.4","AGGREGATED","100.0"
"Keoma AGCM","08-January-2023","-6.0","AGGREGATED","100.0","8.5","AGGREGATED","100.0","12.4","AGGREGATED","100.0","226.6","AGGREGATED","100.0"
"Keoma AGCM","09-January-2023","-4.1","AGGREGATED","100.0","7.2","AGGREGATED","100.0","9.5","AGGREGATED","100.0","249.7","AGGREGATED","100.0"
"Keoma AGCM","10-January-2023","-8.4","AGGREGATED","100.0","5.7","AGGREGATED","100.0","5.9","AGGREGATED","100.0","232.3","AGGREGATED","100.0"
"Keoma AGCM","11-January-2023","-15.6","AGGREGATED","100.0","4.5","AGGREGATED","100.0","4.7","AGGREGATED","100.0","227.8","AGGREGATED","100.0"
"Keoma AGCM","12-January-2023","-9.8","AGGREGATED","100.0","7.4","AGGREGATED","100.0","11.6","AGGREGATED","100.0","184.9","AGGREGATED","100.0"
"Keoma AGCM","13-January-2023","2.3","AGGREGATED","100.0","13.2","AGGREGATED","100.0","17.9","AGGREGATED","100.0","231.2","AGGREGATED","100.0"
"Keoma AGCM","14-January-2023","-1.8","AGGREGATED","100.0","6.8","AGGREGATED","100.0","8.6","AGGREGATED","100.0","233.5","AGGREGATED","100.0"
